scenario,method,runs,CollRate,2ndC,Sev,Det(s),Det(f),Early,FA(s),FA(f),WPC%,Mod%,OverlapRate,OverlapN
BS3_blind_stress,Innov-V+H,1,1.0,0,13.4999997408,1.0,1.0,38.0,0.0,0.12972972972972974,0.0,0.2681818181818182,1.0,1
BS3_blind_stress,Innov-D+M,1,0.0,0,0.0,1.0,1.0,23.0,0.0,0.0,0.0,0.13636363636363635,0.0,0
BS3_blind_stress,Innov-D+H,1,1.0,0,13.499999865,1.0,1.0,22.0,0.0,0.0,0.0,0.16363636363636364,1.0,1
BS3_blind_stress,Innov-M+H,1,0.0,0,0.0,1.0,1.0,38.0,0.0,0.16666666666666666,0.0,0.3181818181818182,0.0,0
BS3_blind_stress,Innov-V+D+M+H,1,0.0,0,0.0,1.0,1.0,23.0,0.0,0.0,0.0,0.18181818181818182,0.0,0
BS3_nonblind_stress,Innov-NONE,1,1.0,0,13.4999997408,1.0,1.0,38.0,0.0,0.06698564593301436,0.0,0.11363636363636363,1.0,1
BS3_nonblind_stress,Innov-V,1,1.0,0,13.4999997408,1.0,1.0,38.0,0.0,0.06698564593301436,0.0,0.11363636363636363,1.0,1
BS3_nonblind_stress,Innov-D,1,1.0,0,13.499999595,1.0,1.0,27.0,0.0,0.0,0.00045454545454545455,0.05454545454545454,1.0,1
BS3_nonblind_stress,Innov-M,1,0.0,0,0.0,1.0,1.0,38.0,0.0,0.05699481865284974,0.0,0.17272727272727273,0.0,0
BS3_nonblind_stress,Innov-H,1,1.0,0,13.4999997408,1.0,1.0,38.0,0.0,0.06698564593301436,0.0,0.11363636363636363,1.0,1
BS3_nonblind_stress,Innov-V+D,1,1.0,0,13.499999595,1.0,1.0,27.0,0.0,0.0,0.00045454545454545455,0.05454545454545454,1.0,1
BS3_nonblind_stress,Innov-V+M,1,0.0,0,0.0,1.0,1.0,38.0,0.0,0.05699481865284974,0.00045454545454545455,0.17272727272727273,0.0,0
BS3_nonblind_stress,Innov-V+H,1,1.0,0,13.4999997408,1.0,1.0,38.0,0.0,0.06698564593301436,0.0,0.11363636363636363,1.0,1
