scenario,method,runs,CollRate,2ndC,Sev,Det(s),Det(f),Early,FA(s),FA(f),WPC%,Mod%,OverlapRate,OverlapN
BS4_blind_stress,RiskMM-coop,1,1.0,0,13.4736328125,1.0,1.0,39.0,0.0,0.2388888888888889,0.0027272727272727275,0.37727272727272726,1.0,1
BS4_blind_stress,Hybrid-thr0.30,1,1.0,0,13.499999595,1.0,0.9487179487179487,39.0,0.0,0.1712707182320442,0.0,0.3090909090909091,1.0,1
BS4_blind_stress,Hybrid+AND-thr0.30,1,1.0,0,13.4865,1.0,0.18518518518518517,5.0,0.0,0.0,0.0,0.022727272727272728,1.0,1
BS4_blind_stress,Hybrid+AND+TTC-thr0.30,1,1.0,0,13.49999595,1.0,1.0,24.0,0.0,0.0,0.0,0.17727272727272728,1.0,1
BS4_blind_stress,Hybrid+AND+TTC+RearAware-thr0.30,1,1.0,0,12.110850000000001,1.0,1.0,24.0,0.0,0.0,0.0,0.18636363636363637,1.0,1
BS4_blind_stress,Hybrid+AND+TTC+MinHarm-thr0.30,1,1.0,0,8.8695,1.0,1.0,24.0,0.0,0.0,0.0,0.16818181818181818,1.0,1
BS4_blind_stress,Hybrid+AND+TTC+RearEscape-thr0.30,1,1.0,0,12.5289137664,1.0,0.9714285714285714,24.0,0.0,0.0,0.0,0.15454545454545454,1.0,1
BS4_nonblind_stress,NoCon-egoonly,1,1.0,1,1.1444300428971177,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,1.0,2
BS4_nonblind_stress,NoCon-coop,1,1.0,1,1.1444300428971177,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,1.0,2
BS4_nonblind_stress,RSS-coop,1,1.0,0,13.49968896,1.0,0.7692307692307693,39.0,0.0,0.07729468599033816,0.003181818181818182,0.11818181818181818,1.0,1
BS4_nonblind_stress,UniE2EV2X-coop,1,1.0,0,13.4736328125,1.0,0.4642857142857143,13.0,0.0,0.0,0.00045454545454545455,0.05909090909090909,1.0,1
BS4_nonblind_stress,MAP-coop,1,1.0,0,13.4736328125,1.0,0.3055555555555556,5.0,0.0,0.0,0.0,0.05,1.0,1
BS4_nonblind_stress,RiskMM-coop,1,1.0,0,13.4736328125,1.0,1.0,39.0,0.0,0.0625,0.0027272727272727275,0.11363636363636363,1.0,1
BS4_nonblind_stress,Hybrid-thr0.30,1,1.0,0,13.499999595,1.0,0.8181818181818182,39.0,0.0,0.05263157894736842,0.0,0.09090909090909091,1.0,1
BS4_nonblind_stress,Hybrid+AND-thr0.30,1,1.0,0,13.499999865,1.0,0.2857142857142857,5.0,0.0,0.0,0.0,0.045454545454545456,1.0,1
BS4_nonblind_stress,Hybrid+AND+TTC-thr0.30,1,1.0,0,13.499999595,1.0,1.0,28.0,0.0,0.0,0.0,0.05454545454545454,1.0,1
BS4_nonblind_stress,Hybrid+AND+TTC+RearAware-thr0.30,1,1.0,0,11.515500000000001,1.0,0.9333333333333333,28.0,0.0,0.0,0.0,0.06363636363636363,1.0,1
BS4_nonblind_stress,Hybrid+AND+TTC+MinHarm-thr0.30,1,1.0,0,6.885000000000001,1.0,1.0,28.0,0.0,0.0,0.0,0.1,1.0,1
BS4_nonblind_stress,Hybrid+AND+TTC+RearEscape-thr0.30,1,1.0,0,12.61214972928,1.0,1.0,28.0,0.0,0.0,0.0,0.06818181818181818,1.0,1
OVERALL,NoCon-egoonly,8,1.0,2,5.818585010581073,0.0,0.0,0.0,0.0,0.0,0.011428571428571429,0.0,0.75,8
OVERALL,NoCon-coop,8,1.0,2,5.818585010581073,0.0,0.0,0.0,0.0,0.0,0.011428571428571429,0.0,0.75,8
OVERALL,RSS-coop,8,0.5,0,13.49968896,1.0,0.9221556886227545,29.75,0.0,0.07595731324544884,0.001534090909090909,0.15625,0.5,4
OVERALL,UniE2EV2X-coop,8,0.5,0,10.18994140625,0.875,0.37267080745341613,16.0,0.0,0.01637107776261937,0.0001229256299938537,0.05162876459741856,0.5,4
OVERALL,MAP-coop,8,1.0,0,10.046353155840283,0.25,0.10497237569060773,5.0,0.0,0.0,0.0,0.020042194092827006,0.75,6
OVERALL,RiskMM-coop,8,0.5,0,13.4736328125,1.0,1.0,29.75,0.0,0.10615577889447236,0.0014204545454545455,0.19147727272727272,0.5,4
OVERALL,Hybrid-thr0.30,8,0.5,0,13.499999595,1.0,0.9490445859872612,29.75,0.0,0.13100436681222707,0.0,0.20397727272727273,0.5,4
OVERALL,Hybrid+AND-thr0.30,8,0.625,0,8.897299972999999,0.75,0.3783783783783784,13.666666666666666,0.0,0.012223071046600458,0.0,0.05756358768406961,0.625,5
OVERALL,Hybrid+AND+TTC-thr0.30,8,0.625,0,13.499999001,1.0,1.0,23.125,0.0,0.014566181127295756,0.0,0.1159090909090909,0.625,5
OVERALL,Hybrid+AND+TTC+RearAware-thr0.30,8,0.625,0,12.666545901662852,1.0,0.9842931937172775,23.125,0.0,0.024219247928616953,0.0,0.12840909090909092,0.625,5
OVERALL,Hybrid+AND+TTC+MinHarm-thr0.30,8,0.625,0,10.247186310980517,1.0,0.9861111111111112,23.125,0.0,0.012305699481865285,0.0,0.1318181818181818,0.625,7
OVERALL,Hybrid+AND+TTC+RearEscape-thr0.30,8,0.25,0,12.57053174784,1.0,0.9619047619047619,23.25,0.0,0.012258064516129033,0.0,0.12556818181818183,0.25,2
